Bond_table3
N 1001

275	2.75	0.64025	25.61
276	2.76	0.40976	20.488
277	2.77	0.23049	15.366
278	2.78	0.10244	10.244
279	2.79	0.02561	5.122
280	2.8	6.18709e-26	7.96119e-12
281	2.81	0.02561	-5.122
282	2.82	0.10244	-10.244
283	2.83	0.23049	-15.366
284	2.84	0.40976	-20.488
285	2.85	0.64025	-25.61
286	2.86	0.92196	-30.732
287	2.87	1.25489	-35.854
288	2.88	1.63904	-40.976
289	2.89	2.07441	-46.098
290	2.9	2.561	-51.22
291	2.91	3.09881	-56.342
292	2.92	3.68784	-61.464
293	2.93	4.32809	-66.586
294	2.94	5.01956	-71.708
295	2.95	5.76225	-76.83
296	2.96	6.55616	-81.952
297	2.97	7.40129	-87.074
298	2.98	8.29764	-92.196
299	2.99	9.24521	-97.318
300	3	10.244	-102.44
301	3.01	11.2705	-102.867
302	3.02	12.3013	-103.294
303	3.03	13.3364	-103.72
304	3.04	14.3757	-104.147
305	3.05	15.4193	-104.574
306	3.06	16.4672	-105.001
307	3.07	17.5194	-105.428
308	3.08	18.5758	-105.854
309	3.09	19.6365	-106.281
310	3.1	20.7014	-106.708
311	3.11	21.7706	-107.135
312	3.12	22.8441	-107.562
313	3.13	23.9218	-107.988
314	3.14	25.0039	-108.415
315	3.15	26.0901	-108.842
316	3.16	27.1807	-109.269
317	3.17	28.2755	-109.696
318	3.18	29.3746	-110.122
319	3.19	30.478	-110.549
320	3.2	31.5856	-110.976
321	3.21	32.7466	-121.22
322	3.22	34.01	-131.464
323	3.23	35.3759	-141.708
324	3.24	36.8442	-151.952
325	3.25	38.4149	-162.196
326	3.26	40.0881	-172.44
327	3.27	41.8637	-182.684
328	3.28	43.7418	-192.928
329	3.29	45.7223	-203.172
330	3.3	47.8052	-213.416
331	3.31	49.9906	-223.66
332	3.32	52.2784	-233.904
333	3.33	54.6687	-244.148
334	3.34	57.1614	-254.392
335	3.35	59.7565	-264.636
336	3.36	62.4541	-274.88
337	3.37	65.2541	-285.124
338	3.38	68.1566	-295.368
339	3.39	71.1615	-305.612
340	3.4	74.2688	-315.856
341	3.41	77.4786	-326.1
342	3.42	80.7908	-336.344
343	3.43	84.2055	-346.588
344	3.44	87.7226	-356.832
345	3.45	91.3421	-367.076
346	3.46	95.0641	-377.32
347	3.47	98.8885	-387.564
348	3.48	102.815	-397.808
349	3.49	106.845	-408.052
350	3.5	110.976	-418.296
351	3.51	115.211	-428.54
352	3.52	119.547	-438.784
353	3.53	123.986	-449.028
354	3.54	128.528	-459.272
355	3.55	133.172	-469.516
356	3.56	137.918	-479.76
357	3.57	142.767	-490.004
358	3.58	147.718	-500.248
359	3.59	152.772	-510.492
360	3.6	157.928	-520.736
361	3.61	163.187	-530.98
362	3.62	168.548	-541.224
363	3.63	174.011	-551.468
364	3.64	179.577	-561.712
365	3.65	185.245	-571.956
366	3.66	191.016	-582.2
367	3.67	196.889	-592.444
368	3.68	202.865	-602.688
369	3.69	208.943	-612.932
370	3.7	215.124	-623.176
371	3.71	221.407	-633.42
372	3.72	227.792	-643.664
373	3.73	234.28	-653.908
374	3.74	240.87	-664.152
375	3.75	247.563	-674.396
376	3.76	254.358	-684.64
377	3.77	261.256	-694.884
378	3.78	268.256	-705.128
379	3.79	275.358	-715.372
380	3.8	282.563	-725.616
381	3.81	289.871	-735.86
382	3.82	297.28	-746.104
383	3.83	304.793	-756.348
384	3.84	312.407	-766.592
385	3.85	320.124	-776.836
386	3.86	327.944	-787.08
387	3.87	335.866	-797.324
388	3.88	343.891	-807.568
389	3.89	352.017	-817.812
390	3.9	360.247	-828.056
391	3.91	368.579	-838.3
392	3.92	377.013	-848.544
393	3.93	385.549	-858.788
394	3.94	394.189	-869.032
395	3.95	402.93	-879.276
396	3.96	411.774	-889.52
397	3.97	420.72	-899.764
398	3.98	429.769	-910.008
399	3.99	438.921	-920.252
400	4	448.174	-930.496
401	4.01	457.531	-940.74
402	4.02	466.989	-950.984
403	4.03	476.55	-961.228
404	4.04	486.214	-971.472
405	4.05	495.98	-981.716
406	4.06	505.848	-991.96
407	4.07	515.819	-1002.2
408	4.08	525.892	-1012.45
409	4.09	536.068	-1022.69
410	4.1	546.346	-1032.94
411	4.11	556.727	-1043.18
412	4.12	567.21	-1053.42
413	4.13	577.795	-1063.67
414	4.14	588.483	-1073.91
415	4.15	599.273	-1084.16
416	4.16	610.166	-1094.4
417	4.17	621.161	-1104.64
418	4.18	632.259	-1114.89
419	4.19	643.459	-1125.13
420	4.2	654.762	-1135.38
421	4.21	666.167	-1145.62
422	4.22	677.674	-1155.86
423	4.23	689.284	-1166.11
424	4.24	700.996	-1176.35
425	4.25	712.811	-1186.6
426	4.26	724.728	-1196.84
427	4.27	736.748	-1207.08
428	4.28	748.87	-1217.33
429	4.29	761.094	-1227.57
430	4.3	773.421	-1237.82
431	4.31	785.851	-1248.06
432	4.32	798.382	-1258.3
433	4.33	811.017	-1268.55
434	4.34	823.753	-1278.79
435	4.35	836.592	-1289.04
436	4.36	849.534	-1299.28
437	4.37	862.578	-1309.52
438	4.38	875.725	-1319.77
439	4.39	888.973	-1330.01
440	4.4	902.325	-1340.26
441	4.41	915.779	-1350.5
442	4.42	929.335	-1360.74
443	4.43	942.993	-1370.99
444	4.44	956.755	-1381.23
445	4.45	970.618	-1391.48
446	4.46	984.584	-1401.72
447	4.47	998.652	-1411.96
448	4.48	1012.82	-1422.21
449	4.49	1027.1	-1432.45
450	4.5	1041.47	-1442.7
451	4.51	1055.95	-1452.94
452	4.52	1070.53	-1463.18
453	4.53	1085.21	-1473.43
454	4.54	1100	-1483.67
455	4.55	1114.89	-1493.92
456	4.56	1129.88	-1504.16
457	4.57	1144.97	-1514.4
458	4.58	1160.17	-1524.65
459	4.59	1175.46	-1534.89
460	4.6	1190.86	-1545.14
461	4.61	1206.37	-1555.38
462	4.62	1221.97	-1565.62
463	4.63	1237.68	-1575.87
464	4.64	1253.49	-1586.11
465	4.65	1269.4	-1596.36
466	4.66	1285.42	-1606.6
467	4.67	1301.53	-1616.84
468	4.68	1317.75	-1627.09
469	4.69	1334.08	-1637.33
470	4.7	1350.5	-1647.58
471	4.71	1367.03	-1657.82
472	4.72	1383.66	-1668.06
473	4.73	1400.39	-1678.31
474	4.74	1417.22	-1688.55
475	4.75	1434.16	-1698.8
476	4.76	1451.2	-1709.04
477	4.77	1468.34	-1719.28
478	4.78	1485.58	-1729.53
479	4.79	1502.93	-1739.77
480	4.8	1520.38	-1750.02
481	4.81	1537.93	-1760.26
482	4.82	1555.58	-1770.5
483	4.83	1573.34	-1780.75
484	4.84	1591.2	-1790.99
485	4.85	1609.16	-1801.24
486	4.86	1627.22	-1811.48
487	4.87	1645.39	-1821.72
488	4.88	1663.66	-1831.97
489	4.89	1682.03	-1842.21
490	4.9	1700.5	-1852.46
491	4.91	1719.08	-1862.7
492	4.92	1737.76	-1872.94
493	4.93	1756.54	-1883.19
494	4.94	1775.42	-1893.43
495	4.95	1794.41	-1903.68
496	4.96	1813.49	-1913.92
497	4.97	1832.68	-1924.16
498	4.98	1851.98	-1934.41
499	4.99	1871.37	-1944.65
500	5	1890.87	-1954.9
501	5.01	1910.47	-1965.14
502	5.02	1930.17	-1975.38
503	5.03	1949.98	-1985.63
504	5.04	1969.89	-1995.87
505	5.05	1989.9	-2006.12
506	5.06	2010.01	-2016.36
507	5.07	2030.22	-2026.6
508	5.08	2050.54	-2036.85
509	5.09	2070.96	-2047.09
510	5.1	2091.48	-2057.34
511	5.11	2112.11	-2067.58
512	5.12	2132.83	-2077.82
513	5.13	2153.66	-2088.07
514	5.14	2174.59	-2098.31
515	5.15	2195.63	-2108.56
516	5.16	2216.77	-2118.8
517	5.17	2238.01	-2129.04
518	5.18	2259.35	-2139.29
519	5.19	2280.79	-2149.53
520	5.2	2302.34	-2159.78
521	5.21	2323.99	-2170.02
522	5.22	2345.74	-2180.26
523	5.23	2367.59	-2190.51
524	5.24	2389.55	-2200.75
525	5.25	2411.61	-2211
526	5.26	2433.77	-2221.24
527	5.27	2456.03	-2231.48
528	5.28	2478.4	-2241.73
529	5.29	2500.87	-2251.97
530	5.3	2523.44	-2262.22
531	5.31	2546.11	-2272.46
532	5.32	2568.89	-2282.7
533	5.33	2591.76	-2292.95
534	5.34	2614.75	-2303.19
535	5.35	2637.83	-2313.44
536	5.36	2661.01	-2323.68
537	5.37	2684.3	-2333.92
538	5.38	2707.69	-2344.17
539	5.39	2731.19	-2354.41
540	5.4	2754.78	-2364.66
541	5.41	2778.48	-2374.9
542	5.42	2802.28	-2385.14
543	5.43	2826.18	-2395.39
544	5.44	2850.19	-2405.63
545	5.45	2874.29	-2415.88
546	5.46	2898.5	-2426.12
547	5.47	2922.82	-2436.36
548	5.48	2947.23	-2446.61
549	5.49	2971.75	-2456.85
550	5.5	2996.37	-2467.1
551	5.51	3021.09	-2477.34
552	5.52	3045.92	-2487.58
553	5.53	3070.84	-2497.83
554	5.54	3095.87	-2508.07
555	5.55	3121	-2518.32
556	5.56	3146.24	-2528.56
557	5.57	3171.57	-2538.8
558	5.58	3197.01	-2549.05
559	5.59	3222.56	-2559.29
560	5.6	3248.2	-2569.54
561	5.61	3273.95	-2579.78
562	5.62	3299.8	-2590.02
563	5.63	3325.75	-2600.27
564	5.64	3351.8	-2610.51
565	5.65	3377.96	-2620.76
566	5.66	3404.22	-2631
567	5.67	3430.58	-2641.24
568	5.68	3457.04	-2651.49
569	5.69	3483.61	-2661.73
570	5.7	3510.28	-2671.98
571	5.71	3537.05	-2682.22
572	5.72	3563.92	-2692.46
573	5.73	3590.9	-2702.71
574	5.74	3617.97	-2712.95
575	5.75	3645.15	-2723.2
576	5.76	3672.44	-2733.44
577	5.77	3699.82	-2743.68
578	5.78	3727.31	-2753.93
579	5.79	3754.9	-2764.17
580	5.8	3782.6	-2774.42
581	5.81	3810.39	-2784.66
582	5.82	3838.29	-2794.9
583	5.83	3866.29	-2805.15
584	5.84	3894.39	-2815.39
585	5.85	3922.6	-2825.64
586	5.86	3950.9	-2835.88
587	5.87	3979.31	-2846.12
588	5.88	4007.83	-2856.37
589	5.89	4036.44	-2866.61
590	5.9	4065.16	-2876.86
591	5.91	4093.98	-2887.1
592	5.92	4122.9	-2897.34
593	5.93	4151.93	-2907.59
594	5.94	4181.05	-2917.83
595	5.95	4210.28	-2928.08
596	5.96	4239.61	-2938.32
597	5.97	4269.05	-2948.56
598	5.98	4298.59	-2958.81
599	5.99	4328.22	-2969.05
600	6	4357.97	-2979.3
601	6.01	4387.81	-2989.54
602	6.02	4417.76	-2999.78
603	6.03	4447.81	-3010.03
604	6.04	4477.96	-3020.27
605	6.05	4508.21	-3030.52
606	6.06	4538.57	-3040.76
607	6.07	4569.03	-3051
608	6.08	4599.59	-3061.25
609	6.09	4630.25	-3071.49
610	6.1	4661.02	-3081.74
611	6.11	4691.89	-3091.98
612	6.12	4722.86	-3102.22
613	6.13	4753.93	-3112.47
614	6.14	4785.11	-3122.71
615	6.15	4816.39	-3132.96
616	6.16	4847.77	-3143.2
617	6.17	4879.25	-3153.44
618	6.18	4910.83	-3163.69
619	6.19	4942.52	-3173.93
620	6.2	4974.31	-3184.18
621	6.21	5006.21	-3194.42
622	6.22	5038.2	-3204.66
623	6.23	5070.3	-3214.91
624	6.24	5102.5	-3225.15
625	6.25	5134.8	-3235.4
626	6.26	5167.21	-3245.64
627	6.27	5199.72	-3255.88
628	6.28	5232.33	-3266.13
629	6.29	5265.04	-3276.37
630	6.3	5297.85	-3286.62
631	6.31	5330.77	-3296.86
632	6.32	5363.79	-3307.1
633	6.33	5396.91	-3317.35
634	6.34	5430.14	-3327.59
